,username,following,followers,retweetcount,text,date
284,cryptogainn,5,164,0,"~Some Ethereum leaders are worried people are investing in crypto mining equipment that might soon be obsolete~
https://t.co/ftf2QbyBCZ
#crypto #cryptonews #cryptocurrency #cryptocurrencynews",2022-02-14 10:10:05+00:00
285,Nyedsoncs,1103,76,22,"The Hodler card art are some of my favorites. 😍
These will be posters soon enough!

What other crypto's should I add to the Hodler edition? 

#Crypto #SAFEMOON  #shiba #SHIBARMY #CRO #Bitcoin #Ethereum #Solana #Doge  @elonmusk :D https://t.co/tXvo6A6Hs8",2021-11-21 04:39:07+00:00
286,scalper432,188,1677,0,"#Ramadan #Ramazan 
#eth $eth #ethereum

What if https://t.co/vDXPGFnYE0",2019-08-25 07:16:26+00:00
287,juniorDc94,613,125,5,"Public sale is live 🔥

Follow @WonderlandWNFT 
Join Discord- https://t.co/0tjlP8Mkzw

Get your Eth ready and head over to https://t.co/HU8aqrl63c to grab your Wizards🧙‍♂️🧙‍♂️

Mint price: 0.02Eth ($56)🤯

#NFTCommunity  #NFTProject  #NFTs #ETH #Ethereum #strong #STRONG #strongblock https://t.co/2PfnEztp7Z",2022-04-25 19:14:59+00:00
288,CryptoDirtyMike,73,130,0,"@eyeapein @WanchorToken  5x at launch.. low MC with real utility!!

@WanchorToken $wanc #crypto #Binance #bitcoin #Ethereum #btc #bnb #eth #100xgem #1000xgem #shillme #defi #nft #LOWMARKETCAP #ToTheMoon https://t.co/i7MuhEJMvI",2022-01-10 18:53:24+00:00
289,SerKisselgof,75,629,6,"Save the date @Ethereum_France

July 20th @Popcorn_DAO returns

https://t.co/Cjv1ZDxTc4",2014-05-28 14:42:46+00:00
290,yabaigangnft,452,578,1,"YABAIIII! 

The newcomers have arrived at Saiko High. A set of specials with breathtaking qualities and story in them! Check them out!
https://t.co/BPl8rjlUEj

#yabaigang #yabaigangnft #nftart #nftcollectibles #polygon #nftartist #opensea #ethereum https://t.co/g1TyAUwIvn",2021-11-15 08:37:35+00:00
291,coinsgem3,34,1261,0,"🆕 New Listing on CoinsGEM: PicoToken $PICO

🐦 Twitter: https://t.co/3OYJVItouQ

📋 Contract TYPE: Ethereum Smart Chain

📝 Contract address: 00x0x0x0x0x0x0x0x0x0x0x0x0x0x00x0x0

🔗 URL: https://t.co/CTlA1GZWFi

#PICO #PicoToken #CoinsGEM",2012-08-11 21:30:55+00:00
292,0xxieyoung,3267,134,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-03-30 01:24:26+00:00
293,StayMobile_SMI,3997,2518,0,Ethereum scaling project Scroll raises $30 million in Series A funding - The Block Crypto https://t.co/LC2PeylXpp,2010-06-29 19:05:49+00:00
294,WestBeachMusic,314,256,0,"westbeachmusic found #ethereum in a Green vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/Iq7Jhc1JXL #cryptocurrency #321973 https://t.co/8edqmNuSpJ",2014-04-17 15:36:01+00:00
295,Attractbysight,17,19,0,"@JohnnyBoyArt ❣️Blockchain(Polygon)
❣️Floor Price-0.055 #ETH 
❣️Follow And Retweet Our Pinned Tweet❤️‍🔥 https://t.co/mbFYaXfwk0 @opensea @NelsonMiles19 #NFTs #nftcollectors #Cryptos #Crypto #CryptoNews #CryptoMining #cryticalday #photographer #Polygon #PolygonNFT #PolygonNFTs #Ethereum",2022-03-09 14:55:01+00:00
296,DarwinDaCosta7,80,34,1,"Created by Darwin DaCosta. 
Copyright: Darwin Da Costa
@DarwinDaCosta7 
#2

#Metaverse 
#nft #nftart #nftcommunity #nftartist #digitalart #art #ethereum #blockchain  #nftcollectibles #nftartists #artist #nftcollection #ETH #EthereumNFTs https://t.co/gDDUwL0ZKb",2022-02-24 21:04:49+00:00
297,jkillysm_,2783,36,2047,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

5 WL Spots are up for grab. 

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/x5tJLMTaAZ",2022-03-06 10:01:38+00:00
298,TrentonSamuel,3020,2741,0,Ethereum scaling project Scroll raises $30 million in Series A funding - The Block Crypto https://t.co/Me3IdCkVqz,2013-06-27 07:07:28+00:00
299,Attractbysight,17,19,0,"@MATTE0_NFT ❣️Blockchain(Polygon)
❣️Floor Price-0.055 #ETH 
❣️Follow And Retweet Our Pinned Tweet❤️‍🔥 https://t.co/mbFYaXfwk0 @opensea @NelsonMiles19 #NFTs #nftcollectors #Cryptos #Crypto #CryptoNews #CryptoMining #cryticalday #photographer #Polygon #PolygonNFT #PolygonNFTs #Ethereum",2022-03-09 14:55:01+00:00
300,MatsEddens,109,19,187,"$VINU has the potential to change your life. All you have to do is #HODL 🚨🔥

#Bitcoin #BTC #Ethereum #ETH #BSC #BSCGems #BNB #altcoin #Web3 #ElonMusk #UCL #shiba #doge #FLOKI #NFTs #metaverse #MoonKnight #APE #BabyDoge #xrp #ADA #SHINJA #Giveway https://t.co/9IuEOWTTsw",2015-03-14 04:38:38+00:00
301,merkiurius,4577,582,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2021-02-20 06:42:57+00:00
302,luckysebong,1555,24,2577,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

Win 5 WL spot!

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/VpVIbPc2YY",2022-03-05 00:30:47+00:00
303,IsralSylvain1,239,93,1,"What a cool #NFT guys please go check this out on my #Opensea collection. Here is the link: 
https://t.co/gdornmeoB0   #NFT  #Art  #Onelovecreation  #Ethereum https://t.co/O7WNjRccAG",2020-09-13 00:00:44+00:00
304,HAPEstats,4,104,0,"Ethereum Price: 2725.24 USD
 
 Floor Price: 0.9 ETH = 2452.72 USD
 Average Price: 5.36 ETH = 14607.29 USD
 Last 7 Days Average Price: 1.11 ETH = 3025.02 USD
 Last 7 Days Number Of Sales: 425  
 Number Of Owners: 5118 

Date: 30/04/2022 at 23:50:05 UTC  #HAPEBEASTGANG",2022-02-01 14:48:42+00:00
305,sad_riego,1792,2460,2047,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

5 WL Spots are up for grab. 

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/x5tJLMTaAZ",2021-06-16 05:12:31+00:00
306,BlockSecAlert,4,403,0,"⚠ #BlockSecAlert #Ethereum #SandwichAttack ⚠
$APE/$WETH price dropped 92.5% due to the sandwich attack! #Metaverse #CryptoCurrency
tx: https://t.co/CaeMKmgyZa
token: https://t.co/hAjqS4YJOC
pool: https://t.co/GsZTI44kwF
price chart: https://t.co/OrZXYtXeXB",2022-03-06 14:00:45+00:00
307,harahapbigwin,293,52,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-04-21 16:23:34+00:00
308,Attractbysight,17,19,0,"@TheCryptoTulip ❣️Blockchain(Polygon)
❣️Floor Price-0.055 #ETH 
❣️Follow And Retweet Our Pinned Tweet❤️‍🔥 https://t.co/mbFYaXfwk0 @opensea @NelsonMiles19 #NFTs #nftcollectors #Cryptos #Crypto #CryptoNews #CryptoMining #cryticalday #photographer #Polygon #PolygonNFT #PolygonNFTs #Ethereum",2022-03-09 14:55:01+00:00
309,WrockFit,45,113,0,"@andymilonakis Come to the Loopring side of Ethereum, Andy. Minting costs around 1 USD on average and its a #decentralized protocol. The #gamestop creators using #loopring are preparing to launch with partner #ImmutableX very soon. We are many and we want to #WORK. https://t.co/id7B9pHMdg",2015-05-31 16:42:37+00:00
310,Sg4202000,35,1,0,"MrGalaxy found #ethereum in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/ouiMpaQdqC #cryptocurrency #368113 https://t.co/khtrAAGp9r",2013-04-19 00:14:30+00:00
311,Sg4202000,35,1,0,"MrGalaxy found #ethereum in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/ouiMpaQdqC #cryptocurrency #213113 https://t.co/Axo1rp368T",2013-04-19 00:14:30+00:00
312,0xseng,1715,61,2577,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

Win 5 WL spot!

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/VpVIbPc2YY",2021-11-12 07:09:28+00:00
313,MoCrYpToZ,48,76,5,"@SolanaFree @WanchorToken $wanc #crypto #Binance #bitcoin #Ethereum #btc #bnb #eth #100xgem #1000xgem #shillme #defi 
#nft #LOWMARKETCAP #ToTheMoon 

Just launched today! On fire! 🚀 🔥 https://t.co/q7WVQmxQXu",2022-03-01 16:59:22+00:00
314,Sa_samuraei,1384,807,23,"Marketing is our art, Shilling is our war and Leadership is our discipline.

#RBXSamurai #RBXS
@RBXSamurai
💥💥💥

https://t.co/irMQGG80Lw
 https://t.co/USUG1Ub9bb

 #BSCGem #LunarCrush #BSCGemAlert #RBXS #RBXSAMURAI #BinanceSmartChain #BSCscan #crypto #rbx #blockchain #Ethereum https://t.co/fXkKiuDyih",2021-02-14 15:01:22+00:00
315,thecryptobull_,101,55,0,#Crypto markets turning out to be bearish? Your views? Lemme know✌🏻 #bitcoin #ethereum #Cardano #XRP #solana #metaverse #NFTs,2021-07-06 16:41:18+00:00
316,Oya76128198,2,192,1,"Bouldercryptosissydragon found #ethereum in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/6GedgbMKK8 #cryptocurrency #2873695 https://t.co/eMsml1HcVJ",2022-04-05 17:24:04+00:00
317,rossadkin,4388,718,162,"FREE NFT GIVEAWAY 
Follow us @WarzoneApes 
Like, retweet and retweet pinned 
Comment your $ETH address 

#NFT #NFTCommunity #Giveaway #Ethereum #Polygon #APE https://t.co/8gPdS0uN0V",2009-04-01 11:36:52+00:00
318,Attractbysight,17,19,0,"@NFTtrendy1 ❣️Blockchain(Polygon)
❣️Floor Price-0.055 #ETH 
❣️Follow And Retweet Our Pinned Tweet❤️‍🔥 https://t.co/mbFYaXfwk0 @opensea @NelsonMiles19 #NFTs #nftcollectors #Cryptos #Crypto #CryptoNews #CryptoMining #cryticalday #photographer #Polygon #PolygonNFT #PolygonNFTs #Ethereum",2022-03-09 14:55:01+00:00
319,Drawwxx29cityx,4425,162,303,"Like for Bitcoin

Retweet for Ethereum",2019-02-27 22:07:58+00:00
320,Azad38624411,1506,68,3,"@MEVrepellent
 
3M Market acap
Expected M cap 1-2 billion
3% tax
Real utility project

#doge #Ethereum #ETH $SINU #CoinGecko #CoinMarketCap #BinanceBlockchainWeek #BSC #BSCGems #shillme #business #Giveaways #NFT #DeFi #altcoins #memecoin #shiba #FlokiVikings",2021-05-09 05:59:34+00:00
321,Attractbysight,17,19,0,"@_NFTsPromoter @cybotz_nft ❣️Blockchain(Polygon)
❣️Floor Price-0.055 #ETH 
❣️Follow And Retweet Our Pinned Tweet❤️‍🔥 https://t.co/mbFYaXfwk0 @opensea @NelsonMiles19 #NFTs #nftcollectors #Cryptos #Crypto #CryptoNews #CryptoMining #cryticalday #photographer #Polygon #PolygonNFT #PolygonNFTs #Ethereum",2022-03-09 14:55:01+00:00
322,fuinhafly89,1854,587,22,"The Hodler card art are some of my favorites. 😍
These will be posters soon enough!

What other crypto's should I add to the Hodler edition? 

#Crypto #SAFEMOON  #shiba #SHIBARMY #CRO #Bitcoin #Ethereum #Solana #Doge  @elonmusk :D https://t.co/tXvo6A6Hs8",2022-01-14 18:46:40+00:00
323,MoCrYpToZ,48,76,4,"@mimam72 @WanchorToken $wanc #crypto #Binance #bitcoin #Ethereum #btc #bnb #eth #100xgem #1000xgem #shillme #defi 
#nft #LOWMARKETCAP #ToTheMoon 

Just launched today! On fire! 🚀 🔥 https://t.co/V5v7Ij5mO5",2022-03-01 16:59:22+00:00
324,nutsawlaki,4986,355,2577,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

Win 5 WL spot!

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/VpVIbPc2YY",2021-09-11 11:43:08+00:00
325,jwowney,578,56,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-04-24 09:15:49+00:00
326,vitapin,102,11,0,"ccie found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/MVYlveYF0u #cryptocurrency #2785 https://t.co/uqBkf3X02F",2013-03-19 23:27:10+00:00
327,MoCrYpToZ,48,76,4,"@mimam72 @WanchorToken $wanc #crypto #Binance #bitcoin #Ethereum #btc #bnb #eth #100xgem #1000xgem #shillme #defi 
#nft #LOWMARKETCAP #ToTheMoon 

Just launched today! On fire! 🚀 🔥 https://t.co/V5v7Ij5mO5",2022-03-01 16:59:22+00:00
328,willmaxwellx,4309,2990,166,All roads lead to Ethereum,2021-07-11 15:31:59+00:00
329,maxcao2204,1520,569,0,"Check out this item on OpenSea https://t.co/SWcMpTXIjO via @opensea 
#nft #NFTs #NFTCommunity #NFTartist #NFTProject #NFTdrop #OpenSeaNFT #OpenSeaCommunity #Ethereum #ETH #collectibles  #CollectorsHelpingCollectors #random #landscape  #forest #daklak #vietnam #rubbertree",2021-03-15 09:28:14+00:00
330,OxPickWin,1269,14,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-04-24 04:14:18+00:00
331,GudJobBro,174,166,284,"FUN FACT: These Nike NFT sneakers sold for 45 #Ethereum ($125,000 USD). https://t.co/leTW5Mxd7M",2022-01-13 12:59:47+00:00
332,Jasmineteea_,727,232,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2019-01-02 06:48:43+00:00
333,RoelMartin89,727,140,76,"🔄 @Infinity_swap is positioning itself as the leading #DeFi platform on the #InternetComputer

🔄 #IS20 is native to #InfinitySwap platform and will be #ERC20 compatible for #Ethereum users, that support the Plug wallet

🔽 INFO
https://t.co/fXmQPzSal3
#DeFi #Definews #IC",2016-11-08 16:03:56+00:00
334,onyourm__aerk,5000,1775,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2018-03-23 08:22:47+00:00
335,_dubusimp4winsx,3177,191,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-02-22 10:18:26+00:00
336,hooniieeepark,2036,97,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-03-02 13:18:22+00:00
337,adi05710228,1624,20,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-04-09 03:50:12+00:00
338,CryptoLynnArt,3600,4247,5119,"Ive made life changing money this year 👇

I’m giving away one MAYC worth 36 ETH ($103,000)

1️⃣ Follow / Like / Retweet
2️⃣Tag friends for extra entries
3️⃣Winner picked on May 10

#NFT #NFTGiveaway #NFTs 
#NFTGiveaways #ETH #Ethereum #SolGiveaway #Giveaway #Btc #bayc #mayc #Crypto https://t.co/n0Ad8UfREx",2021-02-22 15:45:45+00:00
339,hoonieyxc,1129,59,877,"🦉 @okayowls NFT Giveaway 🦉

Giving away 2x NFTs for @okayowls 
 
To enter: 
- Follow @0xRuz &amp; @okayowls 
- Like &amp; RT
- Tag 3 friends  

Winners picked in 24 hours 

#NFT #NFTCommunity #NFTGiveaway #NFTPromoter #ETH #NFTPromo #Ethereum #AD https://t.co/latUmZ73Ox",2022-04-08 13:17:44+00:00
340,hammy2478studio,1916,1310,0,"@jf_nft Magical space 🚀🌌
0.22 $ETH
1/1 art
https://t.co/l7wSC2NxLx https://t.co/TpIoN3vstA",2018-04-26 05:32:56+00:00
341,PragatiSinghNL,4026,735,247,"⚡️#NFTGiveaway ⚡️

🔸2x #NFTs = $900
🔸#SOLANA = $1000
Must :
1⃣ Follow me &amp; @Mike_NFTs
2⃣ RT &amp; Tag 1 friends

⏳Ends in 24 Hrs - 3 Winners 🏆
#NFTCommunity #NFTcollection #Ethereum #SolanaNFT #SOLANA #SOL https://t.co/3TgxbGxfx8",2021-06-29 12:31:33+00:00
342,MoCrYpToZ,48,76,5,"@SolanaFree @WanchorToken $wanc #crypto #Binance #bitcoin #Ethereum #btc #bnb #eth #100xgem #1000xgem #shillme #defi 
#nft #LOWMARKETCAP #ToTheMoon 

Just launched today! On fire! 🚀 🔥 https://t.co/q7WVQmxQXu",2022-03-01 16:59:22+00:00
343,hasan75804301,4854,330,512,"💎ETH + NFT #Giveaway💎

🎁Prizes:
🏆$20 $ETH 💰
🏆3x #NFT 😺 (worth $270)

✅To enter
1⃣Follow @TinyCatNFT  &amp;  @YachtClub_NFT
2⃣RT &amp; ♥️ this
3⃣Tag 3 friends

⚡️24H

✨Check it out here: https://t.co/mcF1iHdQYW

#NFTGiveaway #Ethereum #opensea https://t.co/F9EEEmvObU",2021-09-16 18:24:39+00:00
344,Nurwinner,1990,59,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2021-08-27 03:12:07+00:00
345,VirgilP16,529,136,8,"@TheCoffeeBlock @MEVrepellent #MEVREPEL 
has real utility and massive potential to change this space. This is not a meme, check it out 🙏

https://t.co/uGwTFLRyQC
https://t.co/04GQtXkN77
https://t.co/xyBFl4uNkN https://t.co/LV20dp0JeT",2021-07-09 11:59:31+00:00
346,Sa_samuraei,1384,807,17,"Join The Team And Earn based on rank attained.

⤵⤵⬇

#RBXSamurai #RBXS 
@RBXSamurai
💎💎💎

https://t.co/irMQGG80Lw
 https://t.co/USUG1Ub9bb

 #BSCGem #LunarCrush #BSCGemAlert #RBXS #RBXSAMURAI #BinanceSmartChain #BSCscan #crypto #rbx #blockchain #Ethereum https://t.co/qGg4qWyg7I",2021-02-14 15:01:22+00:00
347,RobTiffany,20268,28802,1,"Web3 Explained 
Rob Tiffany Digital Podcast🎙️13

Dr. Gavin Wood coined the term, #Web3 back in 2014 because he thought the current Web and Internet was fundamentally broken and he wanted fix it with blockchain technologies like Ethereum. Control https://t.co/0uLGVCji0u",2007-10-29 04:48:26+00:00
348,floki_jr,1523,1463,3,"@MEVrepellent
 
3M Market acap
Expected M cap 1-2 billion
3% tax
Real utility project

#doge #Ethereum #ETH $SINU #CoinGecko #CoinMarketCap #BinanceBlockchainWeek #BSC #BSCGems #shillme #business #Giveaways #NFT #DeFi #altcoins #memecoin #shiba #FlokiVikings",2021-09-01 06:00:55+00:00
349,Sissyboyrichaa1,72,8,1,"Bouldercryptosissydragon found #ethereum in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/6GedgbMKK8 #cryptocurrency #2873695 https://t.co/eMsml1HcVJ",2019-07-15 04:54:42+00:00
350,SiscaWiryawan,4251,218,0,"@chipsgg @ScottLEOWarrior @ethereum @PancakeSwap @cz_binance @swapleonicorn @ape_swap @binance @trondao @justinsuntron Nice project
@ryupr12",2020-04-27 16:02:40+00:00
351,nftmetacrypt,2387,115,512,"💎ETH + NFT #Giveaway💎

🎁Prizes:
🏆$20 $ETH 💰
🏆3x #NFT 😺 (worth $270)

✅To enter
1⃣Follow @TinyCatNFT  &amp;  @YachtClub_NFT
2⃣RT &amp; ♥️ this
3⃣Tag 3 friends

⚡️24H

✨Check it out here: https://t.co/mcF1iHdQYW

#NFTGiveaway #Ethereum #opensea https://t.co/F9EEEmvObU",2021-03-07 13:46:59+00:00
352,AdrianoFeria,2248,7760,5,@sassal0x Most bridges also lead to Ethereum. That's a fact.,2012-08-14 16:25:33+00:00
353,Drawwxx29cityx,4425,162,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2019-02-27 22:07:58+00:00
354,hi_majjj,3703,129,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2021-06-10 08:23:55+00:00
355,ETHgas,2421,3267,0,"Gas used in currently pending transactions:

🚀 15 seconds &gt;&gt;&gt;&gt; 159 Gwei
🚗 1 minute  &gt;&gt;&gt;&gt;&gt; 126 Gwei
🐌 3 minutes &gt;&gt;&gt;&gt;&gt; 95 Gwei
🦥 &gt;10 minutes &gt;&gt;&gt; 78 Gwei

#Ethereum #ETH #GasPrice",2020-08-16 06:31:14+00:00
356,_Cryptick_,58,50,0,"Cryptick found #ethereum &amp; scenery in a Green vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/yACIRwu149 #cryptocurrency #323180 https://t.co/SslrosYTCl",2021-09-01 00:55:57+00:00
357,GeldmanNathan,4813,3024,26,"A lot of scared money asking me about if I've sold or changed my targets for $MATIC. 

No, I have not. 

Here is my condensed thesis on why I think $MATIC Polygon will dominate Layer 2 and scale Ethereum. 
Not financial advice. https://t.co/9t8hAzPCk0",2019-01-17 12:14:29+00:00
358,Jinxyverse,813,616,9,Solana showing Ethereum how it's really done. https://t.co/VG77gKhXYF,2021-05-13 18:39:52+00:00
359,VSirioA,146,34,0,@lIllIlllIIIll Looks like flare is competing with Ethereum 2.0 who delays more and even winning against the SEC about delays,2012-01-25 10:50:58+00:00
360,harahapbigwin,293,52,2577,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

Win 5 WL spot!

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/VpVIbPc2YY",2022-04-21 16:23:34+00:00
361,hasan75804301,4854,330,1415,"🎁 GIVEAWAY 🎁

🏆 30$ in $SOL / $ETH
🏆 1x #NFT

Must :
- Follow @OGCatsNFT &amp; @TikiTuka_ 
- LIKE &amp; RT
- Tag 3 Friends

Ending in 24h

#NFTGiveaway #NFTCommunity #Giveaway #Ethereum #ad https://t.co/XDyWaXL7ri",2021-09-16 18:24:39+00:00
362,ETHGasPriceBot,0,1202,0,Slow 20 | Normal 21 | Fast 94 | Instant 122.9 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,2021-01-04 09:25:56+00:00
363,Jock042702661,185,41,4,"#Knoxwire #APL v #Ripple #XRP 
Countries 200 v 55+
Currency pairs 150 v 120
Financial institutions 30,000 v 300
Transaction time sub sec-2sec v 4sec
Transparency both are 100% bi-directional
Prefunding both 0%
#KuCoin #BitMart 
#BTC #Bitcoin #ETH #Ethereum #dogecoin #BNB. https://t.co/6Q51VVm5cj",2018-05-02 00:38:16+00:00
364,_Posterli,110,48,32,"I'll tell you that: StrongHands is the solution to your trading problems! 

Here you’ll soon be able to trade faster and in a completely safe way. 

StongHands is the platform you were looking for!
...
#stronghands #blockchain #crypto #bitcoin #ethereum https://t.co/jD1LGmMr9g",2020-08-05 23:47:49+00:00
365,Janset22914502,4,150,7,"We're giving away 50 Whitelist Spots +Giveaways for our growing discord community
♠️♥️♦️♣️

How to enter:

1️⃣Follow on Twitter and Insta
@BarkingPoker

2️⃣Retweet 

3️⃣Join the pack👇
https://t.co/0ZIJwJNhnI

#Ethereum
#NFT #NFTCommunity #NFTs #NFTGiveaway #nftcollector #NFTartist https://t.co/YVMjLOs1iZ",2022-03-15 14:33:56+00:00
366,Prospersaint1,3049,2815,0,"@CheemsInu @iamlegendREAL Lens can aid your sight but #picogo can turn your insight to fortune

#PICO @picogotoken #picogotoken
#picogotitans
#Web3 #decentralized  #blockchain
#cryptocurrency #NFTs #IDO #Ethereum #Binance #Metaverse #DeFi https://t.co/lGTQ6GL1wH",2019-01-28 08:01:06+00:00
367,Meisuperbigwinx,569,40,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-04-09 04:10:14+00:00
368,CryptoDirtyMike,73,130,1,"@cryptogems555 Wanchor went 5x at launch and is low tax 5% reaction token.. Low MC w Utility
@WanchorToken $wanc #crypto #Binance #bitcoin #Ethereum #btc #bnb #eth #100xgem #1000xgem #shillme #defi #nft #LOWMARKETCAP #ToTheMoon https://t.co/CnMqSJNka3",2022-01-10 18:53:24+00:00
369,Calihodlr,1332,1305,0,time to buy more anon 💡 #Ethereum #SHIB #cryptocurrency,2021-02-03 04:14:05+00:00
370,abcedefjhi,3880,57,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-02-08 09:15:37+00:00
