,username,following,followers,retweetcount,text,date
476,marjowil5775,9136,8322,430,"Jones expressed a mixture of ambivalence and contempt for crypto until he started working with Max Keiser of Russia Today. 

His interest skyrocketed after that. He called Keiser ""hooked up with Putin and the Easter Bunny"": https://t.co/EXeOYwMhqJ https://t.co/21xXCNStCc",2010-09-18 14:38:10+00:00
477,AbdelwahabSaidi,8,3,0,make #cryptocurrency #litecoin #bitcoin with @jobboycom .'.'..n...,2021-02-15 16:16:05+00:00
478,deuxsdo,3,6,0,"@MartiniGuyYT #Bitcoin   always recover if you wait long enough, If there is any coin not to ever underrate then is BTC because the pump will always happen.

If you aren’t following @Bizdaw you should be. There aren’t many who have a better understanding of value investing, great tweets &amp; tips",2012-05-25 01:44:57+00:00
479,coolkifd,316,168,650,"The world can not afford the cost of war. Everyone feels the pain. #Peace talks must prevail.

#StopPutin #inflation #cryptocurrency #Bitcoin #StandUpForUkraine  @coinkit_ com 50 600 btc #WorldPeace https://t.co/arIEhnUTFm",2014-05-15 16:31:27+00:00
480,HyphensMarket,1521,122,990,El Salvador started the #Bitcoin party 💥🥳💥 https://t.co/A43dCgSXVf,2018-05-12 22:25:22+00:00
481,Andres19134816,441,81,1,"@zackvoell @BobCramutola @Diverter_NoKYC When you got an hour to spare @BobCramutola, check out my home miner guide:

https://t.co/90kqscEoeJ",2021-02-19 13:10:47+00:00
482,RajeshKarwa81,217,461,555,Just look at how many countries and cities made #Bitcoin adoption a thing in April... https://t.co/GdFCNQBDuO,2013-10-27 11:34:26+00:00
483,media_diamante,1287,1780,0,"Bitcoin Struggles To Hold $40K While Crypto Track US
Stocks   https://t.co/fjMNzBtZ5j    #Diamante #Blockchain #DiamCircle",2019-04-02 19:00:44+00:00
484,media_diamante,1287,1780,0,"Swiss National Bank Against Investing in Bitcoin (BTC) as a
Reserve Currency Right Now: Report   https://t.co/6XELDuPPFT    #Diamante #Blockchain #DiamCircle",2019-04-02 19:00:44+00:00
485,EhmayWuntee,9,9,5,"Initial minting token buyers for our Series 1 collection will also receive an Exclusive Founders NFT which brings lifetime airdrops!

Artists come get in early and reap the benefits!
https://t.co/uhaEvrQoxs

#BTC #Bitcoin #XCP #CounterParty #BTCNFT #BTCNFTs #Pepe #nft #nftart https://t.co/Vcb548Ozop",2014-08-24 01:46:20+00:00
486,scottierolls,514,355,3,My internet friends and I are really circling the drain right now. Hope your leverage is okay and your beers are cold #crypto #Algorand #Bitcoin #DigiByte,2021-09-16 09:51:01+00:00
487,marjowil5775,9136,8322,1195,"You may think of Jones as a man supported in an organic way by his passionate fans. 

Well, the overwhelming majority of his money is coming from two whales. Two very very rich men that we are still working to identify:

https://t.co/EXeOYwMhqJ https://t.co/QyaePP8mCu",2010-09-18 14:38:10+00:00
488,HuyCa74665133,36,157,1623,"If #Bitcoin  doesn't reach $50,000 by May 20th, I will give $2,500 to one lucky follower! 👀🚀 

LIKE ❤️ &amp; FOLLOW 🚀 TO ENTER!!!",2021-05-03 15:38:18+00:00
489,Andres19134816,441,81,12,"If you want to mine bitcoin but aren't yet, the next ~12 months are probably going to offer the best discounted opportunities to start until after the next halving.",2021-02-19 13:10:47+00:00
490,Nh99326638H,195,22,0,@H_FinTech @saylor @cz_binance @elonmusk @GaryGensler @CoinMarketCap Do you have proof that he is for sale?#bitcoin,2021-10-16 01:26:55+00:00
491,CryptoDirtyMike,73,130,5,"@SolanaFree @WanchorToken $wanc #crypto #Binance #bitcoin #Ethereum #btc #bnb #eth #100xgem #1000xgem #shillme #defi 
#nft #LOWMARKETCAP #ToTheMoon 

Just launched today! On fire! 🚀 🔥 https://t.co/q7WVQmxQXu",2022-01-10 18:53:24+00:00
492,IdiotYankee,389,389,0,"Charlie Munger: Bitcoin is 'stupid, evil and makes me look bad,' says Xi Jinping 'smart' to ban it in China.

And here I thought I was the only one who thought that.",2018-02-08 04:04:11+00:00
493,PollTroll4,6,12,140,"With Bitcoin now being made legal tender in both a Latino country and an African country, I think we can officially say that if you oppose Bitcoin for no good reason, you’re probably just a racist.",2017-10-24 18:08:57+00:00
494,LKern37,89,13,156,"How to get rich off of bitcoin:

1. More income than expenses, embrace poverty as a lifestyle
2. Accumulate #btc
3. Hold your own keys, run your own node
4. Don’t lend, don’t trade, don’t borrow
5. Pray for patience",2021-10-14 11:36:40+00:00
495,1budhababy,204,750,6064,"Alex Jones is currently negotiating cooperation with the DOJ regarding January 6.

An anonymous donor just gave Jones $1 million worth of Bitcoin.

Who is the donor?  Is this witness tampering or obstruction of justice?",2012-01-03 14:35:09+00:00
496,Luellaliquid,488,414,149,#Bitcoin is more likely to hit $1 million than $0.,2020-08-06 08:44:07+00:00
497,thanhtotorro87,635,191,0,"Thanhtotorro found #bitcoin in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/XEqeciHrgp #cryptocurrency #103883 https://t.co/myCdoH1XeK",2022-01-17 07:03:26+00:00
498,StayMobile_SMI,3997,2518,0,"Bitcoin, Ethereum Stage Rebound as DeFi Tokens AAVE, LUNA Rally - Decrypt https://t.co/7PYa5ZhL4x",2010-06-29 19:05:49+00:00
499,nanjing87,1266,387,0,Maths + Game Theory + Energy -&gt; Bitcoin,2017-05-29 19:52:09+00:00
