,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,username,following,followers,retweetcount,text,date,show,sentiments,profile_score
419,419,419,419,James12160098,5,2,242,"this is fantastic made my day cmc owned by binance ccp own binance bitfinex huobi okex tether 73% mining farms rigs (ind) pools owned by ccp xrp is the only coin they cannot control they call it ""centralized"" xrp is the one cowboy_hat_face clinking_beer_mugs",2021-11-07 18:01:14+00:00,0,0.3333333333333333,0.02
420,420,420,420,Lovinlife1777,1194,173,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2022-04-05 01:00:22+00:00,1,0.225,1.73
421,421,421,421,WildWestCryptoD,3381,1116,13,_going _finance _to _blockchain is an amazing project tickled to see it listed here its true the team and community are super bullish for very good reason everearn is here to stay eye eye heart_suit,2011-03-19 01:20:34+00:00,0,0.5483333333333333,11.16
422,422,422,422,ChrisBeamish_,1396,190,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2012-10-16 15:46:03+00:00,0,0.225,1.9
423,423,423,423,Abdel993622981,481,249,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2022-04-20 09:45:21+00:00,1,0.225,2.49
424,424,424,424,doctorkiruba,845,437,9,good example of the power of anterior vertebral body tethering this is a 13 year old girl w/progressive adolescent idiopathic scoliosis that failed bracing she was a sanders 4 at the time of surgery six months later curve correction is already impressive,2010-04-02 07:33:14+00:00,0,0.25999999999999995,4.37
425,425,425,425,Excellion,3104,227644,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2008-05-05 02:09:49+00:00,0,0.225,2276.44
426,426,426,426,redpilleris,117,68,26,luxury fashion brand off__white has begun accepting cryptocurrency payments including bitcoin ether binance coin xrp tether and circle's usdc in exchange for clothing and apparel across its flagship stores in p | eyes,2020-06-12 20:41:41+00:00,0,0.0,0.68
427,427,427,427,unigfbmarmara,2,464,0,_to maybe it is a good deal but i'm not going to write to someone is number,2010-01-29 23:29:55+00:00,0,0.7,4.64
428,428,428,428,kyry5,698,17548,0,once my co first author paper gets accepted and my final tether to academia is cut loose i am going to drag so many people to a bottomless brunch to celebrate my eternal freedom,2011-06-25 00:29:05+00:00,0,0.1146153846153846,175.48
429,429,429,429,samwise81,4106,508,0,i did not get kid tethers until i had toddlers now they make total sense it is more freedom for the kid anyway you would be holding his hand in a vice grip if you did not have the tether,2015-07-08 03:58:23+00:00,0,0.25,5.08
430,430,430,430,iposign,178,20,0,has finally enabled ust _money _protocol time to dump _to see now celsius can finally focus on generating some real yield with,2020-06-18 16:38:11+00:00,0,0.06666666666666668,0.2
431,431,431,431,InTheKnyte,908,82,2,smash ultimate drinking game ideas take a shot for every time you see the loading icon mid match on quickplay/elite a kill screen does not result in a knockout someone complains about a character a tether recovery phases through an edgeguard the buffer system kills you,2016-05-15 21:24:50+00:00,0,-0.13333333333333333,0.82
432,432,432,432,PierceTheVeilSG,156,63,0,oh this defi imagine that this happens with algo stablecoins and no one will be able to return your coins tether fixes this,2012-05-10 15:39:56+00:00,0,0.5,0.63
433,433,433,433,AvengeRome,1123,723,6,episode 70 and discuss the guilty plea of reggie fowler former part owner of the minnesota vikings and principal of crypto capital corp payments processor for bitfinex/tether/quadriga/bitmex/kraken/colombian cartels,2011-04-27 23:31:16+00:00,0,-0.25,7.23
434,434,434,434,MoniqueRicele,30,71,0,any stable coin will save your wealth best of all tether > btc grinning_face_with_big_eyes,2010-06-16 00:26:27+00:00,0,1.0,0.71
435,435,435,435,FelipeNaves844,86,39,24,trophy top 10 purchased tokens by 100 biggest whales today 1st_place_medal usd _to 2nd_place_medal $bifi 3rd_place_medal $bnb keycap_4 $busd keycap_5 $eth keycap_6 $vusdt keycap_7 $dome _io keycap_8 $cake keycap_9 $raca keycap_10 $aave,2022-01-28 10:01:05+00:00,1,0.5,0.39
436,436,436,436,icnoble,554,95,0,great article has the government repealed the coronavirus act if not when does it end regarding the face masks this is tether worrying,2010-10-15 00:21:23+00:00,0,0.8,0.95
437,437,437,437,michaelwoolridg,125,40,0,many people are looking forward to this tether plans keep it up,2012-05-14 10:09:17+00:00,0,0.5,0.4
438,438,438,438,John476942,0,0,0,_to damn this is not the bbw i was looking for,2022-04-29 20:47:11+00:00,1,0.0,0.0
439,439,439,439,michaelwoolridg,125,40,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2012-05-14 10:09:17+00:00,0,0.225,0.4
440,440,440,440,PierceTheVeilSG,156,63,0,__ has anyone explained to him that the apy of tether as a minimum is 10 times more than in dollar deposits,2012-05-10 15:39:56+00:00,0,0.5,0.63
441,441,441,441,MarcelWelman,127,142,242,"this is fantastic made my day cmc owned by binance ccp own binance bitfinex huobi okex tether 73% mining farms rigs (ind) pools owned by ccp xrp is the only coin they cannot control they call it ""centralized"" xrp is the one cowboy_hat_face clinking_beer_mugs",2009-03-16 07:13:12+00:00,0,0.3333333333333333,1.42
442,442,442,442,WildWestCryptoD,3381,1116,8,_going _finance _to _blockchain is unstoppable,2011-03-19 01:20:34+00:00,0,0.0,11.16
443,443,443,443,fasbit,130,17,1,is a fake multi millionaire and is a fraud,2018-07-09 15:01:13+00:00,0,-0.5,0.17
444,444,444,444,topcryptostats,0,4609,0,tether usdt price $1 00 change in 1h 0 00890095% market cap $83 160 122 813 53 ranking 3,2016-04-30 15:47:58+00:00,0,0.0,46.09
445,445,445,445,WildWestCryptoD,3381,1116,16,_going _finance _to _blockchain is about to go rocket rocket rocket a true with amazing from the 11% rewards,2011-03-19 01:20:34+00:00,0,0.475,11.16
446,446,446,446,WildWestCryptoD,3381,1116,2,_going _finance _to _blockchain nice list is my go to all day long,2011-03-19 01:20:34+00:00,0,0.275,11.16
447,447,447,447,WildWestCryptoD,3381,1116,3,_going _finance _to _blockchain this is the way,2011-03-19 01:20:34+00:00,0,0.0,11.16
448,448,448,448,michaelwoolridg,125,40,0,stock some stable coin like tether incase,2012-05-14 10:09:17+00:00,0,0.0,0.4
449,449,449,449,WildWestCryptoD,3381,1116,16,_going _finance _to _blockchain best project with the most active and loyal community also the best team who will push until $earn reaches and passes $1billion mc so bullish on and very thankful to be a part of it this early lfg folded_hands_light_skin_tone crown star-struck rocket rocket,2011-03-19 01:20:34+00:00,0,0.4285714285714287,11.16
450,450,450,450,1_kevs,9685,10002,35,is the best crypto betting sites it offers speedy service limitless fun and a fair betting experience its unique for its ability to accept currencies like bitcoin tether usdt dogecoin litecoin cardano register here,2017-02-12 12:02:38+00:00,0,0.495,100.02
451,451,451,451,ongondo_,19574,19028,35,is the best crypto betting sites it offers speedy service limitless fun and a fair betting experience its unique for its ability to accept currencies like bitcoin tether usdt dogecoin litecoin cardano register here,2014-04-24 18:40:44+00:00,0,0.495,190.28
452,452,452,452,michaelwoolridg,125,40,0,_brilliant _zig decades past and still usd is the domain currency after 20 30 years what is the potential of other currency to be on top of the usd america has a full potential to continue its power above other countries so at the tether peace brah,2012-05-14 10:09:17+00:00,0,0.1388888888888889,0.4
453,453,453,453,TickerTop,49,812,0,1 bitcoin price is $38536 90 (0 08% 1h) 2 ethereum price is $2812 77 ( 0 10% 1h) 3 tether price is $1 00 ( 0 00% 1h) 4 bnb price is $393 17 ( 0 18% 1h) 5 usd coin price is $1 00 (0 02% 1h) 11 dogecoin price is $0 13 (0 08% 1h),2018-02-06 13:13:35+00:00,0,0.0,8.12
454,454,454,454,annmariebrown68,542,372,0,my most dark times from 10 17yrs when i married my father was the bas*ard and at 17 30yrs and 3 kids later i finally reached the end of my tether and said to myself not today mate i'm done i filed for divorce and had to get an injunction in the end because he thought it ok to,2014-07-23 19:49:21+00:00,0,0.18333333333333332,3.72
455,455,455,455,ProfCymOhAFC,50164,64084,35,is the best crypto betting sites it offers speedy service limitless fun and a fair betting experience its unique for its ability to accept currencies like bitcoin tether usdt dogecoin litecoin cardano register here,2018-03-12 06:03:33+00:00,0,0.495,640.84
456,456,456,456,CryptoCheChe,894,355,11,terrausd the new tether ust is now a top ten crypto asset with a market cap of almost $20b & a growing btc reserve if it keeps growing at this rate it could soon replace usdt as the asset that is perceived of having the highest systemic market risk for crypto,2017-12-19 05:06:16+00:00,0,0.21212121212121213,3.55
457,457,457,457,PETER_ADICTAS,144,79,0,_money you are asking for a pump and manipulation although this is exactly what ust is created for it is not worth even comparing with tether,2012-03-18 00:37:58+00:00,0,0.05,0.79
458,458,458,458,naomilvdv,258,506,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2012-11-19 19:22:21+00:00,0,0.225,5.06
459,459,459,459,CasPiancey,1173,9838,6,episode 70 and discuss the guilty plea of reggie fowler former part owner of the minnesota vikings and principal of crypto capital corp payments processor for bitfinex/tether/quadriga/bitmex/kraken/colombian cartels,2016-11-22 22:33:21+00:00,0,-0.25,98.38
460,460,460,460,CryptoCriticPod,3,4127,6,episode 70 and discuss the guilty plea of reggie fowler former part owner of the minnesota vikings and principal of crypto capital corp payments processor for bitfinex/tether/quadriga/bitmex/kraken/colombian cartels,2021-05-25 18:55:53+00:00,0,-0.25,41.27
461,461,461,461,ItsJakeBenson,73,99,0,well if btc is not going to grow it is better to spend tether on it before that happens do not miss out on this opportunity,2013-01-16 23:02:59+00:00,0,0.5,0.99
462,462,462,462,HighValueAssets,29,19,242,"this is fantastic made my day cmc owned by binance ccp own binance bitfinex huobi okex tether 73% mining farms rigs (ind) pools owned by ccp xrp is the only coin they cannot control they call it ""centralized"" xrp is the one cowboy_hat_face clinking_beer_mugs",2021-10-20 20:52:29+00:00,0,0.3333333333333333,0.19
463,463,463,463,bearishshillton,1119,4345,11,terrausd the new tether ust is now a top ten crypto asset with a market cap of almost $20b & a growing btc reserve if it keeps growing at this rate it could soon replace usdt as the asset that is perceived of having the highest systemic market risk for crypto,2017-02-16 16:56:46+00:00,0,0.21212121212121213,43.45
464,464,464,464,fe_crypto,46,147,0,i hope it will be avax i spent too much tether on it,2010-12-30 03:09:31+00:00,0,0.05,1.47
465,465,465,465,michaelbkrause,128,1869,0,you found tether's bank branch,2018-12-20 03:12:28+00:00,0,0.0,18.69
466,466,466,466,Br0k3_N_Kobra,431,364,0,opinion honestly the f list has more cons than pros some still do not see the big picture and are lost in the idea that people need 2 watch or sub every time and being able to see them do so elsewhere vs doing so for them again they get weird f list is more of a tether,2021-04-05 14:11:03+00:00,0,0.26666666666666666,3.64
467,467,467,467,CryptoCableMT,151,63,2,_to _spell _money has insane apy on up to 20% fire added new asset on and,2017-09-06 21:31:00+00:00,0,-0.4318181818181818,0.63
468,468,468,468,ThisIsCollomide,74,81,35,is the best crypto betting sites it offers speedy service limitless fun and a fair betting experience its unique for its ability to accept currencies like bitcoin tether usdt dogecoin litecoin cardano register here,2022-02-02 04:02:51+00:00,1,0.495,0.81
469,469,469,469,PinkPantherKE,10259,11404,35,is the best crypto betting sites it offers speedy service limitless fun and a fair betting experience its unique for its ability to accept currencies like bitcoin tether usdt dogecoin litecoin cardano register here,2016-11-08 10:50:17+00:00,0,0.495,114.04
470,470,470,470,GoldMember42069,944,375,0,buy the dip hold tether more,2019-09-14 02:44:18+00:00,0,0.5,3.75
471,471,471,471,Aren82875149,0,4,0,_tsereteli hello can i ask you something i want to work by car and i have not any car in my country i can buy a car by 100$ i am not scammer i really want to buy a car because i want work but i cant becuse i havn't car and i have not any other skill can you send for me some tether please,2022-02-25 12:18:53+00:00,1,0.037500000000000006,0.04
472,472,472,472,mx_mcgee,322,491,0,_tama if theyre too close together tho they will tether to each other and one shot each party member so thats neat (,2020-08-20 23:01:29+00:00,0,-0.125,4.91
473,473,473,473,Nochealogenica,112,59,0,bitcoin will not grow in the coming year keep your money in tether better,2011-09-01 12:21:26+00:00,0,0.5,0.59
474,474,474,474,QuarantinaGirl,1158,43,242,"this is fantastic made my day cmc owned by binance ccp own binance bitfinex huobi okex tether 73% mining farms rigs (ind) pools owned by ccp xrp is the only coin they cannot control they call it ""centralized"" xrp is the one cowboy_hat_face clinking_beer_mugs",2020-05-08 17:55:32+00:00,0,0.3333333333333333,0.43
475,475,475,475,MapesaSteven,14221,26374,35,is the best crypto betting sites it offers speedy service limitless fun and a fair betting experience its unique for its ability to accept currencies like bitcoin tether usdt dogecoin litecoin cardano register here,2016-12-24 11:49:43+00:00,0,0.495,263.74
476,476,476,476,EpisodeKE,2949,34094,35,is the best crypto betting sites it offers speedy service limitless fun and a fair betting experience its unique for its ability to accept currencies like bitcoin tether usdt dogecoin litecoin cardano register here,2021-03-18 13:56:59+00:00,0,0.495,340.94
477,477,477,477,DurMichae38,3,0,0,it would make my life so much easier if _to posted their updates on ),2022-03-30 16:59:48+00:00,1,0.2,0.0
478,478,478,478,docboredom,979,567,460,a fool thinks a longer tether means freedom something quick about the non linear healing process of trauma,2016-01-26 05:23:43+00:00,0,0.3333333333333333,5.67
479,479,479,479,Agent00Crypto,42,529,0,top 5 alert time 2022 04 30 19 30 05 $38 591 51259 $2 818 15212 $1 0081 $394 34263 $0 17203,2018-08-17 10:56:58+00:00,0,0.5,5.29
480,480,480,480,Marta29752436,44,52,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2022-03-12 17:09:55+00:00,1,0.225,0.52
481,481,481,481,DCryptis,182,24,0,_porter_ tether scam comes undone,2020-02-27 23:31:16+00:00,0,0.0,0.24
482,482,482,482,jaydee_ell,1788,9128,1,police_car_light gravity shortage alert police_car_light please remember to tether your pets,2015-06-12 23:56:34+00:00,0,0.0,91.28
483,483,483,483,GeraldNgaoPk7,21126,19940,35,is the best crypto betting sites it offers speedy service limitless fun and a fair betting experience its unique for its ability to accept currencies like bitcoin tether usdt dogecoin litecoin cardano register here,2016-11-11 17:15:28+00:00,0,0.495,199.4
484,484,484,484,Rashem_001,99,48,11,terrausd the new tether ust is now a top ten crypto asset with a market cap of almost $20b & a growing btc reserve if it keeps growing at this rate it could soon replace usdt as the asset that is perceived of having the highest systemic market risk for crypto,2019-05-11 17:42:01+00:00,0,0.21212121212121213,0.48
485,485,485,485,Azel1000X,5000,1067,4,we trust 600 holders fire 1k loading rocket > _ _news _exchange buy the dip backhand_index_pointing_down 0xfe5f69dfa2d4501e78078266f6d430c079098f90,2021-05-29 22:25:03+00:00,0,0.0,10.67
486,486,486,486,Azel1000X,5000,1067,4,we trust 600 holders fire 1k loading rocket > _ _news _exchange buy the dip backhand_index_pointing_down 0xfe5f69dfa2d4501e78078266f6d430c079098f90,2021-05-29 22:25:03+00:00,0,0.0,10.67
487,487,487,487,Azel1000X,5000,1067,7,we trust 600 holders fire 1k loading rocket > _ _news _exchange buy the dip backhand_index_pointing_down 0xfe5f69dfa2d4501e78078266f6d430c079098f90,2021-05-29 22:25:03+00:00,0,0.0,10.67
488,488,488,488,Azel1000X,5000,1067,4,we trust 600 holders fire 1k loading rocket > _ _news _exchange buy the dip backhand_index_pointing_down 0xfe5f69dfa2d4501e78078266f6d430c079098f90,2021-05-29 22:25:03+00:00,0,0.0,10.67
489,489,489,489,Azel1000X,5000,1067,4,we trust 600 holders fire 1k loading rocket > _ _news _exchange buy the dip backhand_index_pointing_down 0xfe5f69dfa2d4501e78078266f6d430c079098f90,2021-05-29 22:25:03+00:00,0,0.0,10.67
490,490,490,490,taleoftherose,0,114,0,the sisters are made to carry everything – to be an anchor a rock a place to tether to while their brothers use the world as a playground a dead cat two distant parents a stifled and blind longing shaking at its own admission,2021-08-26 16:36:39+00:00,0,-0.05000000000000002,1.14
491,491,491,491,Azel1000X,5000,1067,4,we trust 600 holders fire 1k loading rocket > _ _news _exchange buy the dip backhand_index_pointing_down 0xfe5f69dfa2d4501e78078266f6d430c079098f90,2021-05-29 22:25:03+00:00,0,0.0,10.67
492,492,492,492,Azel1000X,5000,1067,4,we trust 600 holders fire 1k loading rocket > _ _news _exchange buy the dip backhand_index_pointing_down 0xfe5f69dfa2d4501e78078266f6d430c079098f90,2021-05-29 22:25:03+00:00,0,0.0,10.67
493,493,493,493,tamilvan69,157,25,53,we need to educate younger generations on stacking and protection of private wealth at we are planning important investments on this matter more details to come in coming weeks,2014-12-17 20:35:36+00:00,0,0.225,0.25
494,494,494,494,Azel1000X,5000,1067,4,we trust 600 holders fire 1k loading rocket > _ _news _exchange buy the dip backhand_index_pointing_down 0xfe5f69dfa2d4501e78078266f6d430c079098f90,2021-05-29 22:25:03+00:00,0,0.0,10.67
495,495,495,495,gomez_brilliant,1941,2193,0,_zig is backed by usd which means it is lost at least 20% in purchasing power due to inflation… you have to look 20 30 yrs ahead… will the usd continue to be the dominant currency then i say no… and that is coming from someone who will depend on usd pension in 3 yrs,2016-12-28 16:08:46+00:00,0,-0.2125,21.93
496,496,496,496,Azel1000X,5000,1067,8,we trust 600 holders fire 1k loading rocket > _ _news _exchange buy the dip backhand_index_pointing_down 0xfe5f69dfa2d4501e78078266f6d430c079098f90,2021-05-29 22:25:03+00:00,0,0.0,10.67
497,497,497,497,Azel1000X,5000,1067,4,we trust 600 holders fire 1k loading rocket > _ _news _exchange buy the dip backhand_index_pointing_down 0xfe5f69dfa2d4501e78078266f6d430c079098f90,2021-05-29 22:25:03+00:00,0,0.0,10.67
498,498,498,498,ZephyrXRP,311,31,242,"this is fantastic made my day cmc owned by binance ccp own binance bitfinex huobi okex tether 73% mining farms rigs (ind) pools owned by ccp xrp is the only coin they cannot control they call it ""centralized"" xrp is the one cowboy_hat_face clinking_beer_mugs",2019-09-04 01:42:38+00:00,0,0.3333333333333333,0.31
499,499,499,499,Azel1000X,5000,1067,6,we trust 600 holders fire 1k loading rocket > _ _news _exchange buy the dip backhand_index_pointing_down 0xfe5f69dfa2d4501e78078266f6d430c079098f90,2021-05-29 22:25:03+00:00,0,0.0,10.67
