,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,username,following,followers,retweetcount,text,date,show,sentiments,profile_score
446,446,446,446,ErikRamadhona,2862,151,805,wrapped_gift giveaway wrapped_gift prizes trophy 2 sol ~ 25$ trophy 5x wl to enter keycap_1 follow & keycap_2 like & rt keycap_3 tag 3 friends hourglass_not_done 24hrs,2022-02-16 15:10:32+00:00,1,0.0,1.51
447,447,447,447,emzsoluckycityx,2097,41,143,star-struck war of tribes official game launch via,2022-03-06 00:05:05+00:00,1,-0.4,0.41
448,448,448,448,BRKN_P,3898,3361,94,"""the number of validators and nodes participating in the network has grown to a point where solana is basically half of ethereum "" says 's addressing centralization criticism watch more",2021-08-30 04:00:45+00:00,0,0.16666666666666669,33.61
449,449,449,449,ETHGasPriceBot,0,1202,0,slow 20 1 | normal 25 | fast 92 8 | instant 128 2 backhand_index_pointing_left current ethereum gas prices in gwei dm me a price and i will dm you as soon as gas drops below that price thumbs_up,2021-01-04 09:25:56+00:00,0,0.009999999999999992,12.02
450,450,450,450,Happy_High_0,3239,996,162,free nft giveaway follow us like retweet and retweet pinned comment your $eth address,2022-01-06 17:32:23+00:00,1,0.4,9.96
451,451,451,451,shopnfts1,254,121,0,check out this item on opensea via $ens,2021-07-12 05:58:44+00:00,0,0.0,1.21
452,452,452,452,ztsawins,1356,82,2047,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life 5 wl spots are up for grab follow retweet like reply,2021-09-17 14:05:17+00:00,0,-0.13181818181818186,0.82
453,453,453,453,EigenPhi_Alert,50,1142,0,robot made $2 932 509141 through a triangular using ( $town $usdc $weth ),2021-03-25 07:10:50+00:00,0,0.0,11.42
454,454,454,454,MoCrYpToZ,48,76,2,_nft $wanc just launched today on fire rocket fire,2022-03-01 16:59:22+00:00,1,0.0,0.76
455,455,455,455,Hanks509,395,166,182,we know whats up the harvest is going to be legendary fox,2021-03-13 10:17:31+00:00,0,1.0,1.66
456,456,456,456,MRNooobodyyyyy,374,330,46,is currently trending higher than ethereum on pretty bullish for something thats been victim to _or_moon $hex $pls $plsx,2018-09-07 20:02:59+00:00,0,0.10625,3.3
457,457,457,457,MoCrYpToZ,48,76,4,_halifax $wanc just launched today on fire rocket fire,2022-03-01 16:59:22+00:00,1,0.0,0.76
458,458,458,458,FelipeTheHEX,141,81,10,police_car_light police_car_light 15 minutes left to mint $maxi police_car_light police_car_light $hex,2015-06-01 18:59:45+00:00,0,0.0,0.81
459,459,459,459,Kanshino13,432,311,0,new 2d meta dragons collection both sexes dragon_face thumbs_up 1500 items from 0 005 ethereum dragon_face,2022-02-19 02:58:56+00:00,1,0.13636363636363635,3.11
460,460,460,460,R_janeen99,266,165,0,expecting $36 00 i will buy it,2016-11-12 14:59:49+00:00,0,0.0,1.65
461,461,461,461,shopnfts1,254,121,0,check out this item on opensea via $ens,2021-07-12 05:58:44+00:00,0,0.0,1.21
462,462,462,462,David_best36,1061,330,36,"""ethereum kiier"" has kiied themselves woozy_face skull",2019-10-05 08:44:50+00:00,0,0.0,3.3
463,463,463,463,VMin_000,1205,97,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-09-10 02:03:24+00:00,0,0.1787878787878788,0.97
464,464,464,464,Mincee59146,1232,31,0,_06 done,2022-01-20 06:35:46+00:00,1,0.0,0.31
465,465,465,465,shopnfts1,254,121,0,check out this item on opensea via $ens,2021-07-12 05:58:44+00:00,0,0.0,1.21
466,466,466,466,Solsun8317,340,72,0,solsun found in a blue vault at this location join me playing it is awesome,2022-01-19 04:15:10+00:00,1,0.5,0.72
467,467,467,467,akilopotame,892,40,512,gem_stone eth + nft gem_stone wrapped_gift prizes trophy $20 $eth money_bag trophy 3x grinning_cat (worth $270) check_mark_button to enter 1⃣follow & _nft 2⃣rt & heart_suit this 3⃣tag 3 friends high_voltage 24h sparkles check it out here,2022-02-24 15:42:45+00:00,1,0.3,0.4
468,468,468,468,MoCrYpToZ,48,76,2,$wanc just launched today on fire rocket fire,2022-03-01 16:59:22+00:00,1,0.0,0.76
469,469,469,469,MoCrYpToZ,48,76,2,$wanc just launched today on fire rocket fire,2022-03-01 16:59:22+00:00,1,0.0,0.76
470,470,470,470,MarinaTiko,212,1119,2521,with our v2 launch scheduled for next week and to better serve our community we are launching our official discord as we prepare to expand our reach across the ethereum virtual machine (evm) ecosystem,2021-09-21 09:10:22+00:00,0,0.25,11.19
471,471,471,471,shopnfts1,254,121,0,check out this item on opensea via $ens,2021-07-12 05:58:44+00:00,0,0.0,1.21
472,472,472,472,Vellawardhn,918,1120,143,star-struck war of tribes official game launch via,2011-02-14 07:37:59+00:00,0,-0.4,11.2
473,473,473,473,lymxnt,686,187,143,star-struck war of tribes official game launch via,2022-04-18 10:28:45+00:00,1,-0.4,1.87
474,474,474,474,CryptoUpdates99,864,708,1,coin becomes the largest coin surpassing,2021-04-02 14:13:11+00:00,0,0.0,7.08
475,475,475,475,KROTOBALAPKW7,3177,86,143,star-struck war of tribes official game launch via,2022-04-09 08:22:53+00:00,1,-0.4,0.86
476,476,476,476,jichifiagemwin5,3121,287,143,star-struck war of tribes official game launch via,2020-06-12 04:13:23+00:00,0,-0.4,2.87
477,477,477,477,NASACO40,193,2931,0,this is bad but how about the fact that no one is going to be able to send transactions on ethereum for the next few hours due to one nft project pumping gas to unreasonable heights some of us are not reasonable about the current capabilities of these technologies,2019-01-05 23:43:09+00:00,0,-0.08928571428571427,29.31
478,478,478,478,shopnfts1,254,121,0,check out this item on opensea via $ens,2021-07-12 05:58:44+00:00,0,0.0,1.21
479,479,479,479,sasanasini,3149,162,143,star-struck war of tribes official game launch via,2020-05-07 21:14:36+00:00,0,-0.4,1.62
480,480,480,480,nutsawlaki,4986,355,143,star-struck war of tribes official game launch via,2021-09-11 11:43:08+00:00,0,-0.4,3.55
481,481,481,481,dionysus64,4335,4936,1,portraits and imaginary figures,2009-06-17 11:48:16+00:00,0,0.0,49.36
482,482,482,482,trendy_sol,574,32,1415,wrapped_gift giveaway wrapped_gift trophy 30$ in $sol / $eth trophy 1x must follow & _ like & rt tag 3 friends ending in 24h,2022-04-23 17:59:41+00:00,1,0.0,0.32
483,483,483,483,EJuozapaitis,19,53,24,join the discord,2018-04-17 12:02:49+00:00,0,0.0,0.53
484,484,484,484,Solsun8317,340,72,0,solsun found in a blue vault at this location join me playing it is awesome,2022-01-19 04:15:10+00:00,1,0.5,0.72
485,485,485,485,shopnfts1,254,121,0,check out this item on opensea via $ens,2021-07-12 05:58:44+00:00,0,0.0,1.21
486,486,486,486,cremault13,4,140,8,$rise,2022-04-02 19:26:33+00:00,1,0.0,1.4
487,487,487,487,farmercist_eth,622,1368,1,i have zero positive vibe for the token market of the crypto space this month… i'm going full in on nice bluechip nfts no cap yugalab bout to drain the whole system or what,2016-12-29 00:19:27+00:00,0,0.3443181818181818,13.68
488,488,488,488,MoCrYpToZ,48,76,4,_halifax $wanc just launched today on fire rocket fire,2022-03-01 16:59:22+00:00,1,0.0,0.76
489,489,489,489,Corpselove,27,5,0,flak01 found in a blue vault at this location join me playing it is awesome,2009-06-23 03:35:19+00:00,0,0.5,0.05
490,490,490,490,Bryan81121,116,1455,16,finneas is a hunter and he is got is eye on,2021-05-04 11:13:53+00:00,0,0.0,14.55
491,491,491,491,ashleyj0e,1718,54,143,star-struck war of tribes official game launch via,2021-11-13 06:17:35+00:00,0,-0.4,0.54
492,492,492,492,FredJoC_,562,347,284,fun fact these nike nft sneakers sold for 45 ($125 00 usd),2010-01-08 02:50:28+00:00,0,0.3,3.47
493,493,493,493,shopnfts1,254,121,0,check out this item on opensea via $ens,2021-07-12 05:58:44+00:00,0,0.0,1.21
494,494,494,494,MetazensNFT,1043,5560,20,the metazens chapter 1 our first published article on and presence on ethereum using our mtzn eth raising_hands_medium_skin_tone the metazens story will be turned into a graphic novel with several minted nft metazens included maybe yours join discord,2021-11-12 04:59:11+00:00,0,0.08333333333333333,55.6
495,495,495,495,SwagableArt,134,115,0,check out my nft listing on opensea via,2021-12-02 18:42:03+00:00,0,0.0,1.15
496,496,496,496,LPCapitalChi,2399,2048,0,_is_ghost ethereum,2021-10-27 16:19:47+00:00,0,0.0,20.48
497,497,497,497,sherylmenang,1763,107,2577,pets crossing a sandbox metaverse game featuring paradise island where your pets live a blissful life win 5 wl spot follow retweet like reply,2021-05-27 03:07:08+00:00,0,0.1787878787878788,1.07
498,498,498,498,StayMobile_SMI,3997,2518,0,‘they will not be immune' — the fed's stark warning sends the price of bitcoin ethereum bnb xrp solana cardano and dogecoin into free fall forbes,2010-06-29 19:05:49+00:00,0,0.1,25.18
499,499,499,499,seenoheh,2476,733,3,check out this item on opensea via,2018-09-01 10:05:15+00:00,0,0.0,7.33
